tempo,estrelas,avaliacao,Local Guide,Avaliacoes,Classificacoes,Fotos,Videos,Legendas,Respostas,Edicoes,Informadas como Incorretas,Lugares Adicionadas,Estradas Adicionadas,Informacoes Verificadas,P/R,Previsao_Fraude_RF
365,5,entrega perfeita última hora pedido obrigada,,6,0,0,0,0,5,0,0,0,0,0,0,0
365,5,ótimo atendimento doces incríveis,,3,1,8,0,0,9,0,0,0,0,0,0,1
365,5,excelente atendimento adoramos quindim,,1,1,0,0,0,0,0,0,0,0,0,0,1
365,5,doces maravilhosos chegam rapidinho,,9,35,0,0,0,4,0,0,0,0,1,3,0
365,5,excelente doces deliciosos,,2,1,0,0,0,3,0,0,0,0,0,0,1
365,5,adorei quindim gostoso super recomendo,,13,0,0,0,0,13,0,0,0,0,0,0,1
365,5,gostaria colocassem doce vegano doce especial pensem nisso vegano crescendo vc manda foto vou fazer questão avaliar tendo nota 5 estrelas obrigada maravilhoso ter pessoas especiais sr marcos projeto veganismo disse realmente processo detalhista certo vou comprar encomendar doces aniversário neta delícias gostosuras vai amar importante delivery parabéns sr marcos gentileza preço infelizmente gostaria comer todos festa ficaram bem feliz além festa escola quis ofender conversamos todos proprietários assim mundo melhor podia comer acabava doces alegria imensa,,74,2,12,3,0,215,0,0,0,0,1,0,0
365,5,supreendente atendimento marcos tão bom quanto quindins sucesso,,3,0,0,0,0,0,0,0,0,0,0,0,1
365,5,comi muitos doces marcos anos atrás trabalhava lotérica manteve qualidade simplesmente excelente época fazia doces salgados maravilhosos achei acaso maps vou pedir novamente relembrar delícias compartilhar família,,31,2,5,0,0,40,1,0,0,0,70,4,0
365,5,bom delícia,,2,0,0,0,0,0,0,0,0,0,0,0,1
365,5,segunda vez compro doceria delivery marcos nunca arrependo doces maravilhosos chegam hora certa marco super atencioso rápido sempre estarei comprando lá tanto mim presentear alguém,,1,0,0,0,0,0,0,0,0,0,0,0,1
365,5,atendimento excelente doces maravilhosos,,2,2,0,0,0,0,0,0,0,0,0,0,1
365,5,maravilhosa,,2,0,0,0,0,0,0,0,0,0,0,0,1
365,5,boa adoro doces,,1,1,0,0,0,0,0,0,0,0,0,0,1
365,5,homem vende quindim hummmm quindim,,70,12,29,0,1,174,1,0,0,0,0,1,0
365,5,atendimento 1000 doces maravilhosos ganhou cliente,,3,0,0,0,0,4,0,0,0,0,1,0,1
365,5,docinhos maravilhosos atendimento incrível,,5,0,0,0,0,20,0,0,0,0,0,0,1
365,5,null,,7,16,0,0,0,3,2,0,0,0,0,0,0
365,5,docinhos maravilhosos peço quase todos dias kkkk entrega super rápida,,3,0,0,0,0,0,0,0,0,0,0,0,0
365,5,sobremesa domingo quindim brigadeiros bicho pé leite ninho nutella deliciosos bem embalados entrega rápida repetiremos ctza,,52,15,32,0,0,6,1,0,0,0,0,5,0
365,5,comprei quindins brigadeiros verdadeira delícia convidados ficaram encantados gostosuras ganharam clientes atendimento excelente recomendo,,4,0,0,0,0,0,0,0,0,0,0,0,1
365,5,ótimo atendimento entrega rápida sabor fala,,4,64,0,0,0,282,0,0,0,0,0,0,0
365,5,doces marcos incríveis deliciosos fresquinhos feitos ingredientes 1aqualidade recomendo,,193,22,76,1,0,3460,0,0,0,0,0,6,0
365,5,excelente marcos atendeu última hora super prestativo ágil escolhi 3 sabores distintos todos deliciosos sobra celebração super recomendo toda certeza voltarei adoçar festas toc,,2,0,0,0,0,7,0,0,0,0,0,0,1
365,4,null,,49,35,0,0,0,617,0,0,0,0,0,6,0
365,5,ótimo atendimento marcão sempre atencioso simpático doces maravilhosos contar delivery chama tempo ruim sensacional super recomendo sempre,,3,0,0,0,0,0,0,0,0,0,0,0,1
365,5,cliente marcos faz tempinho quindins delícia além simpatia carinho preço super indico,,1,0,0,0,0,0,0,0,0,0,0,0,1
365,5,doces deliciosos atendimento rápido atencioso nota 10,,32,14,0,0,0,53,0,0,0,0,0,0,0
365,5,doces vem acompanhado carinho amor quanta delicadeza desde atendimento ate entrega produtos primeira linha obrigado sucesso pra vcs,,10,0,0,0,0,1,0,0,0,0,0,0,1
365,5,melhor brigadeiro comi brigadeiro todos doces especial clientes adoram super recomendo festas todas ocasiões elogio vai marcos sempre gentil alto astral incrível nota 100000,,22,15,12,0,0,543,2,0,0,0,0,4,0
365,5,null,,1,1,0,0,0,0,0,0,0,0,0,0,1
365,5,null,,33,24,0,0,0,13,1,0,0,0,0,1,0
365,5,atendimento 10 doces bomprincipalmente brigadeiro morango,,6,1,0,0,0,4,0,0,0,0,0,0,1
365,5,null,,6,6,0,0,0,6,0,0,0,0,2,0,1
365,5,bem atendida marcos bastante pontual entrega docinhos vieram caprichados crianças adoraram,,1,3,0,0,0,0,0,0,0,0,0,0,1
365,5,atendimento excelente sempre super atencioso doces saborosos,,1,0,0,0,0,0,0,0,0,0,0,0,1
365,5,maravilhoso brigadeiro,,2,13,0,0,0,3,0,0,0,0,0,0,1
365,5,brigadeiro ovomaltine melhor provei marcão show,,1,1,0,0,0,1,0,0,0,0,0,0,1
730,5,melhores docinhos comi vida super indico atendimento marcos vip top,,2,4,0,0,0,8,0,0,0,0,0,0,1
730,5,melhores doces comi exagero recomendo fortemente,,33,44,5,0,0,765,10,0,0,0,15,0,0
730,5,brigadeiros deliciosos ótimo atendimento vou comprar sempre,,3,0,0,0,0,6,0,0,0,0,0,0,1
730,5,pedido rápido delicioso super atendimento grata,,19,15,6,0,0,15,0,0,0,0,0,0,0
730,5,maravilhas doces obrigada marcos profissionalismo pontualidade entrega simpatia experimentamos quindim beijinho brigadeiro bombocado tô céu,,10,0,0,0,0,2,0,0,0,0,0,0,1
730,5,doces surpreendentes vale pena experimentarqueijadinhas brigadeiros quindins atendimento impecável,,2,0,0,0,0,13,0,0,1,0,1,0,1
730,5,null,,6,8,0,0,0,23,0,0,0,0,0,0,1
730,5,dar 1000 estrelas daria excelente atendimento assim doce doce qualidade chefia hehe,,4,0,0,0,0,0,0,0,0,0,0,0,1
730,5,doces maravilhosos feitos capricho marcos bem atencioso traz porta casa,,4,0,0,0,0,0,0,0,0,0,0,0,1
730,5,excelente,,20,3,3,0,0,151,0,0,0,0,0,4,0
730,5,adoramos doces marcos pedimos queijadinha quindim brigadeiro morango difícil escolher melhorcom certeza iremos repetir,,3,3,0,0,0,64,0,0,0,0,0,0,1
730,5,melhores doces vida,,5,1,0,0,0,6,0,0,0,0,0,0,1
730,5,goste entrega rápido tudo limpinho quindim delicioso parabéns recomendo,,1,0,0,0,0,0,0,0,0,0,0,0,1
730,5,atendimento vip doces maravilhosos super recomendo,,9,42,50,0,0,501,0,0,0,0,0,1,0
730,5,delicia,,9,8,0,0,0,15,0,0,0,0,0,0,0
730,5,experiência deliciosa,,4,14,0,0,0,0,0,0,0,0,0,0,1
730,5,entrega super rápida doces deliciosos parabéns super recomendo,,9,1,1,0,0,13,0,0,0,0,0,0,0
730,5,bom excelentes atendimento bom recomendo,,4,5,1,0,0,6,0,0,0,0,0,0,1
730,5,doces fresquinhos gostosos quindim então perfeito atendimento excelente recebi doces casa rapidez conforto certeza vou comprar sempre,,2,0,0,0,0,0,0,0,0,0,0,0,1
730,5,filha ama doces,,2,1,0,0,0,13,0,0,0,0,0,0,1
730,5,delícia pedi rapidinho chegou excelente atendimento serviço recomendo,,5,0,0,0,0,3,0,0,0,0,0,0,1
730,5,pensa quindim delícia brigadeiros gourmet entrega super rápida pagamento parabéns tudo alta qualidade super recomendo,,5,6,2,0,0,32,0,0,0,0,0,0,0
730,5,atendimento perfeito doces maravilhosos,,1,0,0,0,0,0,0,0,0,0,0,0,1
730,5,doces maravilhosos atendimento sensacional super gente fina marcos sucesso amigo,,2,0,0,0,0,7,0,0,0,0,0,0,1
730,5,bom saborna qualidade atendimentoentrega nota 10obrigada super índico,,1,1,0,0,0,3,0,0,0,0,0,0,1
730,5,perfeitos ótima qualidade super deliciosos,,1,1,0,0,0,0,0,0,0,0,0,0,1
730,5,hoje pedi uns doces bem gostosos marco doces delícia queijadinha quindim olho sogra cajuzinho outros super indico bem feito embalado feito curte fazer doce parabéns hummm,,7,9,3,0,0,133,1,0,0,0,0,0,0
730,5,primeira vez peço doces marcoseu família amamos concerteza iremos pedir vezes obrigada,,2,0,0,0,0,0,0,0,0,0,0,0,1
730,5,adorei doces bem elaborados entrega super rápida obrigada sucesso,,2,0,0,0,0,1,0,0,0,0,0,1,0
730,5,maravilha deliciosos obrigada,,2,3,0,0,0,0,0,0,0,0,0,0,1
730,5,bom bem embalados,,2,0,0,0,0,0,0,0,0,0,0,0,1
730,5,recomendo realmente muitos bons atentimento ótimo,,1,0,0,0,0,0,0,0,0,0,0,0,1
730,5,melhor quindim região fez pai feliz obrigada,,5,1,1,0,0,1,0,0,0,0,0,0,0
730,5,pedimos doces marco entregou dia super fresquinhos difícil dizer gostoso amamos todos quindim queijadinha beijinho brigadeiros tudo maravilhoso pediremos novamente certeza,,4,4,0,0,0,19,0,0,0,0,0,0,1
730,5,doces sensacionais esposo filho adoramos sempre bate vontade doce qualidade marcos atende bem super recomendo,,30,2,18,0,0,249,0,0,0,0,0,0,0
730,5,sempre atendimento impecável doces maravilhosos super indico,,4,3,7,0,0,17,0,0,0,0,0,1,0
730,5,atendimento nota 10 agilidade capricho qualidade doces nota 10 super recomendo,,2,0,0,0,0,30,0,0,0,0,0,0,1
730,5,amo doces simpatia sorriso sempre vem junto vila mascote agradece ter vc conosco obrigada adoçar vidas,,6,0,2,0,0,0,0,0,0,0,0,0,0
730,5,gostei bastante brigadeiro paçoca,,5,1,0,0,0,15,0,0,0,0,0,0,1
730,5,atendimento 10 doces delícia,,36,4,0,0,0,44,3,0,0,0,7,0,0
730,5,maravilhoso doces perfeitos bem gostosos vem bem embalado tão caprichosa sempre amo comer doces incríveis,,16,6,6,0,0,108,0,0,0,0,0,1,0
730,5,null,,1,1,1,0,0,0,1,0,0,0,1,0,1
730,5,super recomendo doces,,6,2,0,0,0,8,0,0,0,0,0,0,1
730,5,doce perfeito atendimento incrível vendendor simpático educado,,1,0,0,0,0,0,0,0,0,0,0,0,1
730,5,oi gente super bem atendida fiz pedido 815 hs 10 hs recebido lógico provei imediatamente curiosa qualidade apresentação sabor ótimos,,44,53,9,0,0,3,0,0,0,0,0,2,0
730,5,ótimo atendimento deliciosos doces,,6,2,5,0,0,3,0,0,0,0,0,0,1
730,5,excelente atendimento rapidez entrega doces deliciosos,,7,0,0,0,0,0,0,0,0,0,0,0,1
730,5,null,,2,2,0,0,0,1,0,0,0,0,0,0,1
730,5,docinhos incríveis preferido quindim cremoso bem assadinho quindim fidedigno marcos super gentil simpático super recomendo,,5,2,0,0,0,73,0,0,0,0,0,0,0
730,5,null,,2,2,0,0,0,0,3,0,1,0,0,0,1
730,5,delicioso top,,2,0,0,0,0,0,0,0,0,0,0,0,1
730,5,marcos extremamente educado atencioso doces maravilhosos podem encomendar medoparabéns,,4,0,0,0,0,6,0,0,0,0,0,0,1
730,5,gostoso bem apresentado opções deliciosas,,4,0,0,0,0,2,0,0,0,0,1,1,1
730,5,marcos profissional excelente educadíssimo gentil responde rapidamente chamados produtos muita qualidade parabéns marcos,,41,0,35,0,0,53,0,0,2,0,0,0,0
730,5,quindim maravilhoso,,89,6,22,0,0,2111,2,0,0,0,2,1,0
730,5,quindim gosto marcos pessoa alto astral simpáticocomprarei vezes,,25,0,1,0,0,10,0,0,0,0,0,0,0
730,5,sensacional excelente atendimento produtos recomendo,,28,0,17,0,0,48,0,0,0,0,0,0,0
730,5,fizemos primeiro pedido hoje amamos atendimento ótima qualidade doces parabéns ganharam novos clientes,,5,0,0,0,0,0,0,0,0,0,0,0,1
730,5,doces maravilhosos matéria prima qualidade atendimento super atencioso,,3,0,0,0,0,0,0,0,0,0,0,0,1
730,5,maravilhosa experiência cliente produtos qualidade feitos carinho obrigada marcos,,3,0,0,0,0,0,0,0,0,0,0,0,1
730,5,simplesmente maravilhosos marcos simpatia filha viramos fãs,,62,90,22,0,0,1073,0,0,0,0,0,7,0
730,5,excelentes doces gostosos feitos carinho atendimento bomm receptivo prestativo,,2,1,0,0,0,1,0,0,0,0,0,0,1
730,5,gente achei marcos facebook acaso chamei zap arrisquei pessoa maravilhosa uns doces divinos claro virei cliente,,25,7,2,0,0,0,0,0,0,0,1,1,0
730,5,null,,0,1,0,0,0,0,0,0,0,0,0,0,1
730,5,quindins deliciosos parabéns,,8,0,1,0,0,18,0,0,0,0,0,0,1
730,5,mal pedi chegou problema durou 30 minutos kkkk deliciosos parabéns,,1,0,0,0,0,0,0,0,0,0,0,0,1
730,5,melhores docinhos festa provei vida quindinzinhos queijadinhas brigadeirinhos gourmet muitos saborosos excelente qualidade atendimento excelente gostei pontualidade entrega recomendo pra quiser deliciar,,1,0,0,0,0,0,0,0,0,0,0,0,1
730,5,bommmm,,1,1,0,0,0,0,0,0,0,0,0,0,1
730,5,doces deliciosos sente ingredientes usados qualidade doce melhor outro tamanho ótimo ainda contamos atendimento personalizado rodeado gentileza simpatia fã,,1,1,1,0,0,109,0,0,0,0,2,0,0
730,5,atendimento qualidade excelente,,11,0,0,0,0,18,0,0,0,0,1,0,1
730,5,atendimento 1ª doces deliciosos recomendo,,17,0,0,0,0,79,1,0,0,0,0,0,0
730,5,null,,48,64,3,0,0,562,1,0,2,0,3,3,0
730,5,marcos atencioso recebi encomenda bem rápido sabor palavras sensacional,,6,4,0,0,0,9,0,0,0,0,0,0,1
730,5,doces maravilhosos impossível comer vez tão bom deveria maior,,13,15,21,0,0,242,0,0,0,0,0,1,0
730,5,super recomendo atendimento excelente doces maravilhosos sabor responde feito carinho preparados excelência gostinho quero,,18,2,8,0,0,6,0,0,0,0,0,0,0
730,5,atendimento diversificado atencioso sempre disponível qualidade indiscutível super recomendo,,16,1,0,0,0,7,0,0,0,0,0,0,0
730,5,null,,1,1,0,0,0,0,0,0,0,0,0,0,1
730,5,bom atendimento brigadeirostudo ótimo,,1,0,0,0,0,0,0,0,0,0,0,0,1
730,5,null,,1,3,0,0,0,0,0,0,0,0,0,0,1
730,5,null,,0,2,0,0,0,0,0,0,0,0,0,0,1
730,5,excelente atendimento doces gourmet maravilhosos,,1,1,0,0,0,0,0,0,1,0,0,0,1
730,5,ótimo atendimento parabéns,,2,0,0,0,0,0,0,0,0,0,0,0,1
730,5,melhor quindim mundo maravilhoso recomendo,,1,0,0,0,0,0,0,0,0,0,0,0,0
730,5,null,,0,1,0,0,0,0,0,0,0,0,0,0,1
730,4,legal,,11,1,0,0,0,160,0,0,0,0,0,1,0
730,5,conheço marcos anos sempre sorriso simpatia doces maravilhosos excelente qualidade recebo visitas peço doces festasão incríveis todos elogiam podem comprar sustovale pena,,239,5,46,0,0,2845,66,0,1,0,53,63,0
730,5,null,,3,1,0,0,0,20,0,0,0,0,0,1,1
730,5,empresa simplesmente maravilhosa contatei marcos whatsapp indicação cunhado ivalter dia hoje 1805 2140 atendimento impecável atencioso super prestativo impressionei rapidez entrega 2152 porta prédio inacreditável produtos extrema qualidade capricho igual tudo bom parabéns maravilhoso trabalho prestado continue sempre assim céu limite vcs forte abraço,,11,1,0,0,0,14,0,0,0,0,0,0,0
730,5,doces marcos maravilhosos além entrega super rápida forma pagamento tão facilitada amo sempre peço recomendadíssimo,,2,0,0,0,0,0,0,0,0,0,0,0,0
730,5,adorei atendimento carinho sabor tb delicioso super obrigada,,5,0,0,0,0,147,0,0,0,0,0,0,1
730,5,null,,9,5,38,0,0,0,0,0,0,0,0,0,0
730,5,marcos além vender doces maravilhosos educado atencioso sempre disposição pra entregar maravilhas,,10,0,0,0,0,21,0,0,0,0,0,0,0
730,5,sensacional super recomendo,,98,190,27,0,0,2905,2,0,0,0,0,2,0
730,5,adorei brigadeiro recheado chocolate sensação criado jeferson recomendo,,1,0,0,0,0,1,0,0,0,0,0,0,1
730,5,null,,1,2,0,0,0,1,0,0,0,0,0,0,1
730,5,bom,,27,12,11,0,0,65,0,0,0,0,0,0,0
730,5,ótimo atendimento doce bom adorei,,1,0,0,0,0,0,0,0,0,0,0,0,1
730,5,tudo perfeito amo doces,,20,53,15,0,0,68,0,0,0,0,0,0,0
730,5,marcos causa salário sumir brigadeiros maravilhosos gostoso outro preço super bacana cara nota 1000,,3,1,0,0,0,0,0,0,0,0,2,0,1
730,5,delícia todos sempre fresquinhos bom atendimento fala top,,3,0,0,0,0,3,0,0,0,0,0,0,1
730,5,doces lindos tamanho grande atendimento rápido excelente vale pena comprar,,3,0,0,0,0,6,0,0,0,0,0,0,1
730,5,amoooo qualidade sempre contar boa vontade marcos entregar qualquer hora preço,,1,1,0,0,0,5,0,0,0,0,0,0,1
730,5,excelentes produtos excelente atendimento,,26,30,13,0,0,347,3,0,0,0,0,0,0
730,5,atendimento maravilhoso chega super rápido melhores docinhos vidaaa,,2,1,0,0,0,8,0,0,0,0,0,0,1
730,5,docinhos excelente qualidade pedi whatsapp 2 minutos portaria todos 6 sabores q pedi maravilhosos,,6,1,3,0,0,3,0,0,0,0,0,0,1
730,5,null,,17,14,3,0,0,34,1,0,0,0,0,1,0
730,5,tudo bom qualidade sabor garantidos,,7,34,7,0,0,114,0,0,0,0,0,0,0
730,5,melhores doces,,2,0,0,0,0,0,0,0,0,0,0,0,1
730,5,doces incríveis saborosos falar simpatia marcos cativante,,18,15,0,0,0,214,0,0,0,0,0,0,0
730,5,null,,2,1,0,0,0,16,0,0,0,0,0,0,1
730,5,null,,2,2,0,0,0,0,0,0,0,0,0,0,1
730,5,doces maravilhosos atendimento excepcional favoritos brigadeiro ovomaltine queijadinha quindim marco entrega tão rápido assusta rs,,15,1,1,0,0,68,2,0,1,0,0,0,0
730,5,delícia doces feitos carinho,,1,0,0,0,0,0,0,0,0,0,0,0,1
730,5,delícia qualidade atendimento impecáveis,,2,5,2,0,0,0,0,0,0,0,0,0,1
730,5,atendimento top marcão doces maravilhosos recomendo,,1,0,0,0,0,0,0,0,0,0,0,0,1
730,5,doces deliciosos ótimo atendimento sempre posso compro,,108,5,32,0,0,656,0,0,0,0,9,3,0
730,5,atendimento top sabor surreal maravilhoso super recomendo p,,2,0,0,0,0,1,0,0,0,0,0,0,0
730,5,delícia doces amo demaissss,,2,0,0,0,0,0,0,0,0,0,0,0,1
730,5,excelente atendimento doces ótima qualidade,,7,0,0,0,0,8,0,0,0,0,0,0,1
730,5,experimentei quindins gostei bastante atendimento atencioso rápido,,10,0,0,0,0,0,0,0,0,0,0,0,1
730,5,excelente beijinho quindim experimente,,2,3,0,0,0,0,0,0,0,0,0,0,1
730,5,queeee maravilha docinhos bom caprichoso atencioso parabéns doce maravilhoso atenção,,2,1,0,0,0,0,0,0,0,0,0,0,1
730,5,null,,2,2,0,0,0,0,0,0,0,0,0,0,1
730,5,delícia docinhos melhor quindim região,,9,2,0,0,0,5,0,0,0,0,0,0,0
730,5,doces maravilhosos,,2,0,0,0,0,3,1,0,0,0,0,0,1
730,5,marcos presta atendimento incrível sempre solícito atencioso todos docinhos delícia super recomendo,,3,1,0,0,0,0,0,0,0,0,0,0,1
730,5,produto excelente capricho doces maravilhosos,,12,17,1,0,0,186,1,0,0,0,0,0,0
1095,5,null,,2,1,1,0,0,0,0,0,0,0,0,0,1
1095,5,doces maravilhosos ótimo atendimento,,2,4,0,0,0,3,0,0,0,0,0,0,1
1095,5,null,,3,2,0,0,0,35,0,0,0,0,0,0,1
1095,3,preço tamanho tá ok,,211,1,244,0,0,2357,41,0,3,0,55,13,0
1095,5,null,,42,22,3,0,0,1209,0,0,0,0,8,7,0
1095,5,doces bem feitos gostosos parabéns,,3,0,1,0,0,0,0,0,0,0,0,0,1
1095,5,atendimento bom doces maravilhosos extrema qualidade entrega muitoooo rápida amamos viramos clientes,,4,0,1,0,0,22,0,0,0,0,0,0,1
1095,5,doces excelente qualidade feitos matéria prima primeira atendimento excepcional recomendo,,17,0,0,0,0,33,0,0,1,0,0,0,0
1095,5,deliciosos brigadeiros certeza indico volto comprar cliente contar atendimento nota 10,,1,0,0,0,0,0,0,0,0,0,0,0,1
1095,5,ótimo atendimento qualidade,,4,1,1,0,0,2,0,0,0,0,0,0,1
1095,5,doces deliciosos marcos atendeu prontamente sextafeira 8 noite deu imensa vontade doce atendimento maravilhoso parabéns marcos,,3,0,0,0,0,5,0,0,0,0,0,0,1
1095,5,bom ótima qualidade entrega super rápida,,9,61,0,0,0,227,0,0,0,0,1,0,0
1095,5,maravilhoso brigadeiro menos tamanho palma mao super diferentes gostosos docinho medida certa mtt variedadeapaixonei entrega onde voce marcos don caso q tb faz aa entregas mt carisático gente boa simpático preço mega acessível ameii,,1,0,0,0,0,0,0,0,0,0,0,0,1
1095,5,null,,0,1,0,0,0,0,0,0,2,0,0,0,1
1095,5,boa tarde compro doces marcos bom tempo além qualidade sabor maravilhosos atendimento nota dez parabéns,,10,1,1,0,0,11,0,0,0,0,0,0,1
1095,5,doçinhos maravilhososentrega rápida eficiente,,1,0,0,0,0,6,0,0,0,0,0,0,1
1095,5,entrega rápida preço bom docinhos maravilhosos pedi várias vezes adoro atendimento marcos excelente recomendo demais nota 1000,,9,92,0,0,0,76,2,0,0,0,0,2,0
1095,5,doces maravilhosos marco sempre atencioso,,14,16,15,0,0,81,0,0,0,0,1,0,0
1095,5,doces maravilhosos preço super justo atendimento sensacional recomendo todos obrigado marcos excelente atendimento vez parabéns doces maravilhosos,,4,59,1,0,0,32,1,0,0,0,1,1,0
